Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-AA-3510	0	0.0151416361176557	0.243026892368989	0.149756643189496	0	0.000692742897824927	0.0229863476387814	0.0784339376336909	0.0393829795957506	0	0.00254787060352378	0.0217828030194507	0.00358650899709114	0.112177156759882	0.0867741825854623	0.0986721732243741	0.038235905106281	0	0	0.0839100182330521	0	0.00289220202869424	0.00700000000000001	0.409523786676247	0.911664902202993
TCGA-AA-3971	0.0232145476223188	0	0.3082865511306	0.107451611978365	0	0	0.117510580441844	0.00788044442486596	0.0575943396288891	0	0	0	0	0.0833751760492585	0.0148861089391	0.114064827184737	0.0156046355387115	0.00533043050753701	0.144800746553773	0	0	0	0.001	0.528540050874967	0.853542515473275
TCGA-F4-6809	0.0742460203202941	0.0819149108355451	0.0686726607690453	0.132925545385243	0	0.0470049875176914	0.00827093735361572	0.167483753912957	0.0521188518169016	0	0	0	0.000656625582180132	0.1352786726436	0.0748132985036035	0.0673783967452353	0.0490200029351061	0	0.0364571941881336	0.00375814149084868	0	0	0.012	0.337199262603835	0.944850637501398
TCGA-AA-A03F	0	0.0157534439910478	0.494569392145352	0.0659876780784667	0.0431323891154564	0	0	0.0120963164675245	0.0818969691386489	0	0.0656948224590028	0	0	0.0976909299754566	0.00215826054072131	0.0274083443859463	0	0	0	0.0936114537023764	0	0	0	0.632109567896687	0.775090118165618
TCGA-DM-A28K	0	0.0371700256101331	0.0110065817897978	0.0379520308566246	0	0.213278678355544	0	0	0.0165088558883019	0	0.107320080742636	0	0	0.278039601453424	0	0.115618605077069	0	0	0	0.173784247648831	0.00932129257763874	0	0.245	0.0564986545837185	1.08692466315293
TCGA-AA-A02O	0	0	0.104976945967756	0.208053551336663	0	0.0950597877305469	0.239536501722797	0.0214871504934563	0.0524590370220387	0	0.0615975995033521	0	0	0.119234106955904	0.0207812964437514	0.0523300952903822	0.0194826926113659	0	0	0.00500123492198723	0	0	0.059	0.1732720955852	1.02235405114726
TCGA-CM-6676	0	0.0105527906809037	0.170780500679839	0.0454204256471737	0	0.0604801773932581	0.139429437539509	0	0.0576518185984828	0	0.0535815233015322	0	0	0.341370461364644	0.0150867354644369	0.0448619356175535	0.012462085159629	0	0	0.0483221085530379	0	0	0.013	0.32391963774582	0.955259852922125
TCGA-AA-3552	0.0339549969042384	0	0.380354453151326	0.0675160110097534	0	0.0731716204722085	0.0118750682657726	0.0668168231548732	0.0667316075460674	0	0	0.011686010467545	0	0.0546893189986555	0.0475317300137267	0.0893921106892169	0.0343398406948693	0.00532863643337892	0.0503279177788894	0.00305068689329023	0	0.00323316752618892	0.001	0.543150494884977	0.839548066877926
TCGA-AA-3867	0	0.0268292135650785	0.197322507021181	0.0885342673021643	0	0.061124278004521	0.0641588894031762	0	0.0350097987250471	0	0	0.0247290629228731	0	0.0618389153166304	0.0392354224728023	0.239485678249897	0.0526552377506119	0	0.109076729266017	0	0	0	0.00800000000000001	0.395882958860112	0.917893067050769
TCGA-AD-6895	0	0	0.0456078929183949	0.226040056651282	0	0	0.114229481783544	0.179997611057232	0	0	0.159871226605765	0	0.00961931386485428	0.0424657307982485	0.068399975272279	0.0623163507009465	0.0140585829179019	0.0199472373767002	0.0574465400528518	0	0	0	0.027	0.247624071291945	0.995507667857097
TCGA-AA-3560	0.00859246077532561	0	0.162687932673874	0.110017907830046	0	0.196427243119015	0.0904219684128056	0	0.0472697977207828	0	0.0656779196403908	0	0.0140876937583726	0.0545347425552092	0.0303587617448066	0.0671622579992455	0.116136649103792	0	0.0111341545498148	0.0135090698211156	0	0.0119814402954028	0.019	0.282955572779536	0.965760945961397
TCGA-AA-A01C	0	0.009042087990044	0.126853398852461	0.111541072861786	0	0.0126072719794753	0.215417438742148	0.0345204536962281	0	0	0.102714647133611	0	0	0.154446753919239	0.0664088284502865	0.151619724733047	0	0	0.0148283216416744	0	0	0	0.034	0.22678604721745	0.989650361505901
TCGA-CM-6680	0	0.0114023505096745	0.114802861835397	0.0479577846883544	0	0.279114647328313	0.0309235337231698	0.03658136619808	0.0897433904290571	0	0.0544897305182814	0	0	0.18066016574494	0.0387660695774735	0.0891434138559472	0	0	0	0.0264146855913124	0	0	0.048	0.191126498012132	1.01334790785853
TCGA-G4-6627	0.0647177492970357	0	0.131456116295335	0.142452919637256	0	0.0873225260122117	0.077177504158412	0.0260239113322219	0.0295887974942428	0	0.0652497384226835	0	0	0.00225193454445037	0.0587574927020158	0.0844169810902791	0.0173054306835996	0.0122391106544185	0.163540056929851	0.0367735568156134	0	0.000726173930373761	0.014	0.317604311610966	0.9513838241254
TCGA-AA-3861	0.0828268208869411	0	0.632392551196816	0.0749554387594601	0	0.024913389459086	0	0.012938042952604	0.029401691050134	0	0.00798138221413345	0	0	0	0.024113793376334	0.0274807620438718	0.0331484445245958	0	0	0.0366410571544416	0.0132066263815817	0	0	0.63080609943209	0.790262934619782
TCGA-DM-A28A	0	0.00163944110158468	0.124623754241507	0.162911806113625	0	0.0170876750422494	0.0686788221950426	0.0797910104182615	0	0	0.04850576569271	0	0	0.115577113610925	0.128374677419305	0.156676856978167	0.0730276632849123	0	0	0.0231054139017101	0	0	0.043	0.20495390476133	1.00052267758849
TCGA-AA-3833	0.00905432853042344	0.0103956916863755	0.171462139230649	0.172405947022767	0	0.0175682931297749	0.0276194737730126	0.0767737407925995	0.0298331633332763	0	0.0703895505260687	0	0	0.154214367808343	0.0287867253956819	0.0806122120361824	0.00719694439557309	0	0	0.11639321164656	0	0.0272942106927124	0.017	0.308360983307627	0.957681966449366
TCGA-D5-6534	0.0163629378322604	0	0.0864032192528209	0.0778668917627702	0	0.132810113975493	0	0.0756162872517046	0.0867752244100401	0	0	0.0167959431745757	0	0.175996092379088	0.0907549991612868	0.125535555819254	0.0809416066804739	0	0.0341411283002315	0	0	0	0.053	0.184747008600481	1.00885577824949
TCGA-CM-6169	0.010178493477897	0	0.100186022141144	0.123047681010014	0	0.0518570315711096	0.129449588889502	0.000290876892384028	0.05923504251399	0	0.0207851941220576	0	0	0.198467769865702	0.0881588155135739	0.132154356294235	0.0273261417957838	0	0.0588629859126073	0	0	0	0.047	0.19293414461103	1.0016939623307
TCGA-A6-2677	0	0.024600009843089	0.139039360388608	0.0484956614223433	0	0.187048136524962	0.118474081675797	0.0287501414498504	0	0	0.0804526544445866	0	0	0.214238063476645	0.0536890812063866	0.0495530558207381	0.0166034349819928	0	0	0.0390563187650006	0	0	0.027	0.24963807321298	0.981960871661817
TCGA-AA-3972	0	0	0.153750940362369	0.0102994512372877	0	0.118319856932808	0	0	0.0237050061735377	0	0.0588451970446516	0	0	0.214567571969395	0.0272441954770476	0.186472480571498	0.012090893110168	0.0123510996268152	0	0.0938292334956568	0.0433295651947067	0.0451945088040577	0.032	0.230408924576974	0.992910562299217
TCGA-G4-6314	0	0.0152866210639329	0.070199992462627	0.0332901648084121	0	0.226929544102954	0.0519130040047388	0.0437899233918956	0.0084870651109526	0	0.0592962248188678	0	0	0.195329480259711	0.0908144168195799	0.118576372229604	0.0347595797117717	0	0.0513276112149523	0	0	0	0.086	0.143667072667234	1.02385359799156
TCGA-G4-6588	0	0.0104653535063819	0.0312325324381918	0.0446990073001456	0	0.162113149983494	0.0253391977079743	0.025826172657881	0.0242018201842546	0	0.0747560189276388	0	0	0.248928902903456	0.0348717068335079	0.0805674000247764	0	0	0	0.214759469490031	0	0.0222392680422667	0.141	0.0983180241270017	1.06528491514063
TCGA-AA-3562	0	0.00988969680048955	0.278410018744873	0.0450015470766729	0	0.0303094816518	0.0440978141296975	0.0234037376796455	0.0148527597193243	0	0.0177677820807544	0	0	0.155476433938517	0.0482151778648415	0.157026340513751	0.0368641607543989	0	0.138685049045235	0	0	0	0.002	0.4544175815485	0.890957121594058
TCGA-AA-3979	0	0.00368068783621945	0.212724768830249	0.00647006299227807	0.0253980276807876	0.0303722561419026	0.132170515804185	0.00454061003547434	0	0	0.0199495198310902	0	0	0.203415086099899	0.016157358230568	0.106657626726059	0	0	0	0.189952537727592	0	0.0485109420636963	0.044	0.20354532740157	1.01283395769083
TCGA-AD-6548	0	0.0146192818793123	0.105696622434026	0.159951676972791	0	0	0.10742337051415	0.0867958773066131	0	0	0.0678571232766856	0	0	0.22779195248976	0.1007619655551	0.0731228311706365	0.000491364294378495	0	0.0489231239746773	0	0.00457404984087015	0.00199076029099923	0.038	0.218938718861043	0.995529352568732
TCGA-AA-3556	0.0888989899595972	0	0.138630449387085	0.106106788133746	0	0.130502239181723	0.00203638997867519	0.00217908532695172	0.0567385072208941	0	0.0599214264647072	0	0	0.100622658600141	0.0575095456596949	0.165278047059878	0.000327131164944077	0.0310037486793128	0.00621076300483959	0.0279987699580788	0	0.0260354602197308	0.012	0.336447498549145	0.943621167693093
TCGA-AA-3516	0.00882820814572727	0	0.0722923512712336	0.265718397305854	0	0.0567702310674866	0	0.0802006893875872	0.0255848371542261	0	0	0.095082440386828	0.038877779986168	0.0850389548529981	0.0627952190271566	0.0320688765158899	0.0246549073152452	0.122887026433036	0	0.0292000811505628	0	0	0.092	0.134630570560679	1.04633887194335
TCGA-CA-5255	0	0.0529248307353984	0.271376054245767	0.106246996927702	0	0.201968729436134	0	0.0866268283500152	0.0196049138421655	0	0.0375817726594355	0	0	0.0419275786183129	0.0410993789055705	0	0.0395377131380631	0.0162577840789617	0.00968836211059662	0.0751590569518771	0	0	0.00700000000000001	0.411682489408689	0.913255880395251
TCGA-AA-3554	0.00899674463677257	0.00559526143612356	0.102892816061787	0.0716452854919409	0	0.0251479131223167	0	0.0247331454254411	0.0673379172846733	0	0.08949235183763	0	0	0.325102601330551	0.0223715881321576	0.0690187238519189	0.00741870862896906	0	0	0.12275261102443	0.0231650796249314	0.0343292521103573	0.06	0.169039006774242	1.02960821062648
TCGA-AA-3713	0.0678621249824966	0	0.425887883100161	0.113805903572763	0	0.0513437338059302	0.0512175231277873	0.0417190669841024	0.000855243911626098	0	0.0492555455605841	0.00346257063584853	0.000274320640120473	0.0555872602306893	0.0115184289432895	0.0431647117367391	0.0279402911147562	0	0.0465106130653578	0	0.00959477858774875	0	0	0.599174948508931	0.801064023416909
TCGA-A6-2676	0	0.0560189073775107	0.0211743209887703	0.157278992035042	0	0.114300315077521	0.0388358855953865	0.0672780930277798	0	0	0.0791334817517972	0.00441831820187589	0	0.125779252080926	0.0710967783459961	0.180308643365678	0.0215770746932861	0	0	0.0487343768665862	0	0.0140655605918447	0.029	0.235432844300251	0.988788722559834
TCGA-AA-A02K	0.048247483664918	0	0.216705774680166	0.133750061965674	0	0	0.0829065306189703	0	0.0411743089212126	0	0.0752240107117746	0	0	0.231432789086269	0.000510471405365361	0.110681000650456	0	0.000696416828251101	0	0.0210526034912541	0	0.0376185479756887	0.013	0.321675183179461	0.954765269526082
TCGA-AA-3986	0.00865059656010305	0.0182887360416928	0.286624082225265	0.165835807388244	0	0.0157021596039614	0.0697969424875436	0.0390563955127673	0.072789531194417	0	0.042304329726384	0	0	0.0692128578839325	0.0743652677685354	0.0702621026426858	0.02793520173126	0.00387982772543963	0.0254495950754561	0	0	0.00984656643231318	0.002	0.472383783675354	0.880497480742788
TCGA-D5-6920	0	0.0116930806250769	0.377492978479676	0.0345783114106862	0	0.0862665668383337	0.196858821223725	0.00273993128656105	0.0020055679502797	0	0.0481661875233164	0	0	0.0876392769284171	0.00388763787778716	0.0527478480603381	0	0.0158714818896049	0.011786381297012	0.0539745925150595	0.00542631057892396	0.00886502551520232	0	0.567675933925671	0.826747948785745
TCGA-G4-6306	0	0.0314331534038051	0.0794687621247307	0.445777568504607	0	0	0.0259454072071554	0.0826849217548411	0.11739698763513	0	0	0.0272979347428975	0	0.0841250823864781	0.0823179705745201	0	0.0229537909760393	0	0.000598420689795826	0	0	0	0.059	0.171895911779485	1.05538724007528
TCGA-CM-5860	0.00621341531209522	0.00126943059639737	0.0503207510285951	0.0654132759566189	0	0.136158071558644	0	0.0223038949035789	0.115803091631784	0	0.0658660143720377	0	0	0.241061955851618	0.0975002283382117	0.0821878360665125	0.0229000339264585	0	0	0.0930020004574471	0	0	0.142	0.0979900166068214	1.05493316864621
TCGA-A6-6654	0.0212186782646596	0	0.0636240527485051	0.0876839709463471	0	0.0890002843034538	0	0.0298486089960691	0.0769934149771946	0	0.0305924612417724	0	0	0.320981125237643	0.0793425598613119	0.107113716827489	0.0173325733086986	0	0	0.0656355942011422	0	0.0106329590857142	0.073	0.152668553567156	1.03616107107658
TCGA-AA-3975	0	0.0188992400629458	0.116020287578616	0.0494927106906863	0	0.115238442632971	0.0120240615258754	0.0306955543265882	0.0802209197129158	0	0.0448963925672466	0	0	0.243853358505479	0.0479951260287568	0.131052626315507	0.0183688504473737	0	0.0860540068111651	0.00518842279387374	0	0	0.038	0.21618926184673	0.994953675587308
TCGA-AA-3655	0	0.000833578453266174	0.137037891456806	0.13406094818909	0	0.186977379568277	0	0	0.100981666334489	0	0.0779292196996958	0	0.0153982856638737	0.148848921522578	0.0379301015311255	0.0451110767319363	0.0138760430369121	0.0194416756245991	0	0.0815732121873509	0	0	0.038	0.216376134817128	1.00015113886399
TCGA-AZ-4681	0	0	0.553910913071213	0.026454347749436	0.0798416821746499	5.39415974384414e-05	0	0.0138473922436124	0.0182192494211363	0	0	0.0442200272399328	0	0.0587800570155953	0.0351659715998286	0.0790791728420295	0.0870304834986615	0	0.0033967615464666	0	0	0	0	0.561831801024984	0.831924551492676
TCGA-A6-6649	0	0.0253498102725484	0.175499030553952	0.106720225342921	0	0.171488950238073	0.0330332248102846	0.030627305085314	0.0435171238816008	0	0.0262243591746791	0	0	0.0615784371263325	0.0580575044114598	0.0689868469892508	0.0242187475814195	0.0088668987450946	0.16583153578707	0	0	0	0.011	0.339046242106062	0.942086825865434
TCGA-AA-3692	0	0.0190334502970135	0.0621371243109593	0.0475942066129344	0	0.189087485987394	0.185315614112928	0	0.00321427790487035	0	0.00973119112850242	0	0	0.158193677444043	0.0121969917537532	0.0965418139555502	0.0563553767010221	0	0	0.0825734829509763	0.0659027740033298	0.0121225328367231	0.076	0.148993240905104	1.01714687104864
TCGA-AA-3506	0.0551801485751911	0	0.248542482090005	0.126062865943752	0	0	0	0.054488691404479	0.0929230545604554	0	0.0311199337339664	0	0	0.138262055462604	0.0458794344853315	0.0796145423757603	0.0312231773095871	0	0	0.0967036140588682	0	0	0.003	0.453806599689837	0.890093975805384
TCGA-AA-3543	0	0	0.11109980517468	0.333375188596122	0	0.0348932997571438	0.0522660013407168	0.116538479512549	0.061764655851014	0	0.0243261298915661	0.00926013626358588	0	0.0284722055318068	0.0809306092079772	0.107078956695168	0.00728727688582579	0.00283239551111815	0.0238340295880977	0	0	0.00604083019262831	0.052	0.185812188642646	1.02692402255953
TCGA-A6-2682	0	0.00917417328250444	0.0954825056123532	0.0344842822347569	0	0	0.0663280043780981	0	0.0395981802921509	0	0.077418367886843	0	0	0.293097668282739	0	0	0.0034510040865588	0	0	0.355240861716903	0	0.0257249522270929	0.103	0.120723204546709	1.09421364918037
TCGA-AA-A00Z	0	0.0263646780612886	0.215258664312966	0.0915714647483771	0	0.0328647165658065	0.178553988457975	0.00571187270097783	0.0719921717263889	0	0.0296035706669692	0	0	0.149893160375456	0.080180604397462	0.0971164673231255	0.0137888742765851	0	0.00709976638662187	0	0	0	0.00900000000000001	0.383786564219855	0.923419613548851
TCGA-G4-6307	0.201824684770073	0	0.321851397016207	0.0829233854078086	0	0	0	0.118631893094438	0.0181391474098547	0	0	0.0460909275023122	0	0.123154779952143	0.017857862712305	0.0328312819191723	0.0366946402156861	0	0	0	0	0	0.001	0.506391519616769	0.86417102093155
TCGA-AA-3561	0.0471510010860294	0	0.161700839022374	0.0139870234979691	0	0.106760940507479	0.248110972754285	0.00948857751145542	0	0	0.0616395337655042	0	0	0	0.0673460327005127	0.235055012045899	0.00921991298996711	0	0.0139422724109283	0	0	0.0255978817075965	0.012	0.32781546618246	0.9458918099807
TCGA-AA-3712	0	0.0111282357651541	0.0588833476522853	0.151208275610961	0	0.149225999031854	0.100962564114781	0.0253609740045244	0	0	0.0625046043101565	0	0.00280426833467865	0.219716123278348	0.0651442097690978	0.0435634705603614	0.00150020610783039	0	0	0.0783156635553438	0.0296820579046243	0	0.103	0.121348330874667	1.0403319012301
TCGA-AA-A00D	0.017635526253449	0.00435749887487167	0.189568690679186	0.205515050673609	0	0.026947985115463	0.0377055021098851	0.0802512244244128	0.0680655158672848	0	0.0026313116831495	0.0254745822242373	0	0.0385579225593285	0.103310283030739	0.0900433221362311	0.0885499158121489	0	0.0184167032222788	0	0	0.00296896533372505	0.012	0.337012787891717	0.945548888790346
TCGA-CM-5863	0.0199337986823047	0	0.169823029339161	0.136686170518742	0	0.190775830010311	0	0.0199717461186113	0	0	0	0.064265346617052	0.0532905470341409	0.167299326612816	0.0523027939870638	0.066426971398384	0.0167986678620574	0	0	0.0406437582495846	0.00178201356977186	0	0.018	0.298579062050005	0.9625225388405
TCGA-5M-AAT6	0	0.0150954187492286	0.147907591651083	0.154278091000143	0	0.0254949439643023	0.0618480648974465	0.087865948385521	0.038423338604598	0	0.00518734761926762	0.0104122909545605	0.00171095327562049	0.0916873255387787	0.121531744661619	0.134960944386214	0.0724720488974608	0	0.0307359589134349	0	0	0.000387988500722061	0.019	0.275548280751005	0.969454373732749
TCGA-AA-3862	0.00152664384803703	0.0108097582018716	0.0964389650201323	0.27260227080667	0	0.0386510631904304	0	0.11484217345414	0.0962155805188126	0	0	0.0219508296807093	0.00556325215541914	0.0684994102324515	0.0629649641614116	0.0177424160270417	0.0299687137191588	0	0.127716841511771	0.0225326176601343	0.0119744998118074	0	0.054	0.18139612819606	1.01966241594131
TCGA-A6-6652	0	0.00764503257586512	0.000498918924583777	0.0409084129690379	0	0.178086667371894	0	0	0.0810774057660192	0	0.150627814173844	0	0	0.363453209254394	0	0	0	0	0	0.177702538964362	0	0	0.165	0.0845677400325854	1.09323036748241
TCGA-CM-6162	0.023869132033077	0	0.0595985986583099	0.105003703347918	0	0.216072092485475	0.0344029787444483	0.0212301129653718	0.0122525895116	0	0.0795356835176393	0	0.0118305960332582	0.101627597963296	0.0734565327010381	0.128796294145384	0.0167928124736937	0	0.04074916034093	0.026828388738896	0.000491846257274969	0.0474618800823915	0.09	0.137145453105749	1.02514898703536
TCGA-AA-3872	0.0560901402324834	0	0.103014312778172	0.0594796079739795	0	0	0	0.0670547770239937	0.0474130526443322	0	0.0364608303083398	0	0	0.316525540689485	0.059008170444345	0.103766541521802	0.0162179979845099	0	0	0.134969028398557	0	0	0.029	0.233350307154286	1.00081703943786
TCGA-CM-5349	0.0398064474775305	0.023624904787417	0.0150349570755075	0.0242406270026336	0	0.0289019096080913	0.0762779824718427	0.00996113037988773	0.0292095322514004	0	0.0298413853099521	0	0	0.574654154626291	0.0372381065120723	0.103556016319461	0	0	0.00765284617791235	0	0	0	0.00800000000000001	0.391764919603979	0.945368550265845
TCGA-DM-A28H	0.0935452064832192	0	0.233095611201481	0.0695709629872687	0	0.0411083624505258	0.10769354795871	0.031874938390234	0	0	0.04302627564201	0	0.0081963745191316	0.0508244554737268	0.0446386861615503	0.0745500378461479	0.159628875477158	0	0	0.0422466654088373	0	0	0.001	0.481371083632744	0.877931497115885
TCGA-AA-3526	0.0141435653980576	0	0.0513357835800695	0.206099307072042	0	0	0.173491030610611	0.0616690361432317	0.0437577061866625	0	0.0400549545988277	0	0.0195419211235102	0.0901980476623659	0.118469994508946	0.0713014780815473	0.0264803530105776	0	0	0.0546911051897847	0.0287657168337659	0	0.07	0.159239206178684	1.02135036387432
TCGA-AA-3819	0.00503327898829528	0.0148755308651163	0.314480765782912	0.0429718554490094	0	0.116493656531705	0	0.0202891885498422	0.0687706712540385	0	0.0353281959239864	0	0	0.0385990635109718	0.013810491653734	0.20540113144311	0.0766232836516051	0	0	0.041580651400312	0.0057422349953614	0	0.001	0.500500264994461	0.866304650988884
TCGA-A6-2678	0	0	0.0506049196802627	0.235859511626591	0	0.150880168186209	0	0.0144849483239872	0.10659036950402	0	0.0164101976104219	0.0185573729380374	0	0.148540569293471	0.0201482085734138	0.138490937624239	0.0151269262942227	0.0174871167875806	0	0.0653303080287189	0.00148844552882574	0	0.159	0.089242698235433	1.06309662950026
TCGA-AA-3866	0.00349136186447299	0	0.101470621952151	0.0985212641547466	0	0.0699533159903953	0.0382711277731504	0.0348587948939376	0.101790195422623	0	0.0438188595908869	0	0	0.19472241112579	0.0482704212019335	0.142042430045332	0.0624536361133409	0	0	0.0445356405504469	0	0.0157999193207921	0.055	0.178829245987902	1.00995274005331
TCGA-A6-2681	0.0177328719722562	0.0154612441556996	0.028280553259467	0.0845496854176518	0	0	0	0.0406092180761919	0.117277255900402	0	0.0566397842018903	0	0	0.401255582044864	0.0499496738619296	0.053215890358046	0.018252562545257	0	0	0.116775678206344	0	0	0.108	0.117444916202675	1.06669836407227
TCGA-CK-4952	0	0	0.0951420527347115	0	0	0.254134174907898	0	0	0	0	0.0517287687391085	0	0	0.213225720541992	0.0211670582188961	0.0811792876804202	0	0.0117046646851569	0	0.123962212825843	0.043076128684847	0.104679930981126	0.071	0.155831505519787	1.02586017117477
TCGA-AA-3821	0	0	0.0369223822212265	0.078019109712938	0	0.225789789958262	0.0318925678135953	0.0203784518335254	0.0137773607909447	0	0.0757519945675755	0	0.00105534825852793	0.18336065907359	0.0563039585634311	0.163131867914415	0.0074597359769823	0	0.0931071686752808	0	0.0130496046397055	0	0.149	0.0933652741289366	1.0452890744955
TCGA-AA-3544	0.028411106727899	0	0.126710297687702	0.118635577152243	0	0	0.0621719044194721	0.042760970101009	0.0484428287742499	0	0.0402705075162031	0	0	0.262369970031933	0.076040591392567	0.120153548024704	0.0214261533755387	0	0.031338605430208	0.0212679393662702	0	0	0.028	0.240695854486802	0.98740397146457
TCGA-AD-6889	0	0	0.140485702211509	0	0	0.178199415213749	0	0.0664299901381869	0.0784845971723097	0	0.100220079758597	0	0	0.147987524783251	0	0.0598455228829481	0	0.0364865712743487	0	0.18592935610304	0	0.00593124046206018	0.045	0.196741960758847	1.00960141210737
TCGA-F4-6570	0.000170134808041901	0	0.109768837590609	0.218861640006612	0	0	0.024709747978989	0.0655529045993145	0.0760059477869094	0	0.0672617652327225	0	0.0053028810084813	0.147060615970609	0.109486047999372	0.111056840269159	0.0588794969893096	0	0	0.00588313975987052	0	0	0.047	0.191789126971996	1.0102577441428
TCGA-CM-6164	0	0.031809011577382	0.121181137219685	0.165845407615754	0	0.020500151745004	0.0927577834911662	0.05096213991502	0	0	0.0806347927123208	0	0	0.221378735765067	0.0906188233003438	0.0537817076520205	0	0	0	0.070530309006237	0	0	0.027	0.243654266511847	0.987600851181176
TCGA-A6-6653	0.0119293559601084	0	0.0519552514118619	0.0138166237930903	0	0.170063946348076	0	0	0.0457964236440206	0	0.0843178169599041	0.0173553332159506	0	0.394843168566586	0.0304300571700616	0.00913661974474728	0.00594486360999771	0	0	0.164410539575595	0	0	0.1	0.12453658149666	1.06715042524862
TCGA-AA-3970	0.0199792821765741	0.00614115390137643	0.237769140054693	0.102783842342471	0	0.0757386405888316	0.0548031570290498	0.0450089580387884	0.0171150508789325	0	0.0637619267546584	0	0	0.0776704875952943	0.0368259528217727	0.13896817937782	0.0359996966896335	0	0	0.042723643681355	0.0447108880687495	0	0.004	0.443258667242253	0.895988845617997
TCGA-AA-3842	0	0.0082941744271846	0.00747249759365976	0.198663867424536	0	0	0.0342317440786517	0.10455677967427	0.0455450456531183	0	0.060810965184991	0	0	0.307554466904347	0.0436871921775361	0.0995892432954422	0	0	0.0588174630019966	0.0307765605842665	0	0	0.1	0.124006141065574	1.04941620319453
TCGA-AZ-4315	0.0141046249830134	0.00356236842083203	0.143338573805983	0.203587175315919	0	0.00496896385741349	0.0486894463940866	0.077726817325735	0	0	0	0.0314010963755492	0.00813622987539223	0.135986587732942	0.120467819200132	0.141245577398044	0.0540212645045435	0	0	0.0127634548104134	0	0	0.023	0.261910038040494	0.97810272472166
TCGA-AZ-4616	0	0.0505315494735763	0.0973365349275935	0.218426859992395	0	0	0.15334929346314	0.0928843248155534	0.0108442771900958	0	0.123478473380628	0	0	0.09254131729663	0.125781108627061	0.0279889912785032	0	0	0.00683726955482309	0	0	0	0.027	0.244668732079217	0.995369611738032
TCGA-F4-6703	0.0095867477270848	0	0.113647115345802	0.0954246346415509	0	0.140174518043122	0.0417062063884846	0.0565346089234316	0	0	0.113138239311286	0	0	0.178668076581747	0.0623550058201875	0.125915814336744	0.00214275562680472	0.00452862571163343	0	0.0352495057537853	0	0.0209281457883359	0.045	0.198758367437934	1.00402650795302
TCGA-CM-5344	0	0.00937835033422882	0.0893121111595938	0.0698798471144128	0	0.0464520246940861	0	0.0286090885657577	0.137260349444462	0	0.0191678092877331	0	0	0.474577692596127	0.0281891579396445	0.0310715735113152	0.0138273967005595	0	0	0.052274598652079	0	0	0.087	0.139209238662982	1.06575725258035
TCGA-CK-4950	0	0.00613980976177343	0.368784495332492	0.145336648843672	0	0.00498354310839941	0.0367318408378041	0.0640847280318206	0.0215923088025666	0	0.0238013927371178	0	0	0.0925008150980739	0.02667882385636	0.085558090429844	0.0124944580705469	0	0.0786102435727934	0.0325714769493094	0	0.000131324567426473	0	0.548860079421795	0.837478895811193
TCGA-AD-6965	0	0.0253765489266361	0.157302691518994	0.127051951860178	0	0	0.068633158229931	0.144053824566954	0.0225136138534776	0	0.0665833599717923	0	0	0.235686905631845	0.0208564389891489	0.0950671027719557	0	0	0.0357994487706068	0.0010749549084809	0	0	0.013	0.320919217853691	0.952540644218157
TCGA-DM-A0XF	0	0.00649677786351609	0.102801012295339	0.0068732430094297	0	0.0988544591122013	0.262125819406027	0.0503877004415851	0.00740676630826163	0	0.0244616130320949	0.0128944074931352	0	0.0966466626477815	0.085416563206691	0.0369828021731866	0.127409791680835	0	0.0812423813299161	0	0	0	0.043	0.203641129824231	0.991609534259795
TCGA-A6-6648	0	0.0137031084102216	0.326779314316785	0.0743630880588661	0	0.183885512837885	0.128939669180771	0	0	0	0.00223922110778966	0	0	0.0660294626064539	0.0148199099299989	0.0215554142530846	0.0740733850571867	0	0.0936119142409585	0	0	0	0.001	0.514658196062492	0.859854284613723
TCGA-AA-3844	0.00535625360703358	0	0.111938080535602	0.0647553345759155	0	0.213688626594307	0.0633413882660059	0.0545709835737274	0.0437703591616159	0.0209969644241555	0.0717748551571168	0	0	0.0555850395502594	0.0367174739736111	0.0644455292972398	0.0382543080978098	0	0	0.14430180489233	0.00493544187031288	0.00556755642295864	0.054	0.182847554881703	1.01272940549827
TCGA-D5-6529	0	0.0148286080476464	0.296692681660269	0.120345008905163	0	0.0790195716732557	0.00474193501284572	0.089414898626319	0.0372789435184618	0	0.0509138519731626	0	0	0.0988001330812025	0.0285300864162527	0.0497398318092116	0.0116165907100758	0.00283211620940717	0.0481342753890618	0.0557923394320922	0	0.0113191275355734	0.002	0.471862658343857	0.880925866770752
TCGA-CA-5256	0	0.0104795800322073	0.232287300994788	0.193329539579641	0	0.0190645123012618	0.182034234460509	0.0568471606949811	0	0.0196244278715284	0	0	0	0.0333218961147103	0.0362676349650687	0.0945198258965006	0.109381665363491	0	0	0.0128422217253119	0	0	0.00700000000000001	0.408110210607764	0.912491874735562
